x-axis  iteracoes           pares por instancia
1       0.827083333333333	0.827083333333333
2       0.821047008547009	0.840972222222222
3       0.838888888888889	0.833119658119658
4       0.847489316239316	0.813942307692308
5       0.841666666666667	0.810844017094017
6       0.845138888888889	0.796955128205128
7       0.843536324786325	0.802724358974359
8       0.850694444444445	0.802029914529915
9       0.847702991452991	0.791880341880342
10      0.850480769230769	0.781891025641026
11      0.840972222222222	0.791666666666667
12      0.851869658119658	0.795833333333333
13      0.851869658119658	0.789583333333333
14      0.846314102564103	0.798183760683761
15      0.851869658119658	0.791880341880342
16      0.844444444444445	0.797863247863248
17      0.836111111111111	0.798557692307692
18      0.844658119658119	0.784401709401709
19      0.822435897435897	0.792361111111111
20      0.828472222222222	0.779326923076923

