x-axis  iteracoes           pares por instancia
1       0.744925213675214	0.744925213675214
2       0.782211538461538	0.722008547008547
3       0.799198717948718	0.719764957264957
4       0.804754273504273	0.740972222222222
5       0.777938034188034	0.731410256410256
6       0.812873931623932	0.737232905982906
7       0.80133547008547	0.742147435897436
8       0.794551282051282	0.767094017094017
9       0.813782051282051	0.767574786324786
10      0.805876068376069	0.745566239316239
11      0.816559829059829	0.753685897435897
12      0.810042735042735	0.771955128205128
13      0.801228632478633	0.756891025641026
14      0.811217948717948	0.762446581196581
15      0.807264957264957	0.770779914529914
16      0.82142094017094	0.758279914529915
17      0.813995726495727	0.769391025641026
18      0.805395299145299	0.77633547008547
19      0.805608974358974	0.77633547008547
20      0.81517094017094	0.756196581196581

