x-axis  iteracoes           pares por instancia
1       0.649900793650794	0.649900793650794
2       0.66625     	    0.653611111111111
3       0.674722222222222	0.655615079365079
4       0.676597222222222	0.646210317460317
5       0.669176587301587	0.647361111111111
6       0.672003968253968	0.658422619047619
7       0.670357142857143	0.660168650793651
8       0.666448412698413	0.66171626984127
9       0.66578373015873	0.660585317460318
10      0.670208333333333	0.655634920634921
11      0.670932539682539	0.661656746031746
12      0.67218253968254	0.657876984126984
13      0.670248015873016	0.650962301587302
14      0.672599206349207	0.653630952380952
15      0.669642857142857	0.653630952380953
16      0.675545634920635	0.646646825396825
17      0.670962301587302	0.643551587301587
18      0.670168650793651	0.652688492063492
19      0.672351190476191	0.648630952380952
20      0.667946428571429	0.648482142857143

