x-axis  iteracoes           pares por instancia
1       0.459474206349206	0.459474206349206
2       0.527390873015873	0.551746031746032
3       0.565228174603175	0.490615079365079
4       0.590496031746032	0.46219246031746
5       0.578055555555556	0.393373015873016
6       0.579375	        0.397688492063492
7       0.591428571428571	0.370625
8       0.598065476190476	0.404474206349206
9       0.607509920634921	0.413253968253968
10      0.610714285714286	0.450545634920635
11      0.635138888888889	0.363234126984127
12      0.617162698412699	0.38156746031746
13      0.643025793650794	0.411289682539683
14      0.636527777777778	0.352708333333333
15      0.642956349206349	0.374722222222222
16      0.641031746031746	0.372013888888889
17      0.645763888888889	0.360486111111111
18      0.652410714285714	0.336527777777778
19      0.643244047619048	0.321458333333333
20      0.644156746031746	0.337569444444444

