x-axis  iteracoes           pares por instancia
1       0.633978174603175	0.633978174603175
2       0.629484126984127	0.658234126984127
3       0.649196428571429	0.661101190476191
4       0.659821428571429	0.645853174603175
5       0.654890873015873	0.651378968253968
6       0.663382936507937	0.64890873015873
7       0.660823412698413	0.646051587301587
8       0.65905753968254	0.648492063492064
9       0.656974206349206	0.654394841269841
10      0.656994047619048	0.651319444444445
11      0.653412698412698	0.646845238095238
12      0.650545634920635	0.648452380952381
13      0.653452380952381	0.651577380952381
14      0.650099206349206	0.651597222222222
15      0.656160714285714	0.649236111111111
16      0.649722222222222	0.642539682539683
17      0.654563492063492	0.645625
18      0.661051587301587	0.646914682539683
19      0.655238095238095	0.646359126984127
20      0.656875        	0.645902777777778

