x-axis  iteracoes           pares por instancia
1       0.0970634920634921	0.0970634920634921
2       0.0535813492063492	0.0865873015873016
3       0.0555555555555555	0.0578571428571429
4       0.0492063492063492	0.0566071428571429
5       0.0444444444444445	0.0368452380952381
6       0.0488194444444445	0.0475396825396825
7       0.0305555555555556	0.041984126984127
8       0.0260416666666667	0.056984126984127
9       0.0260416666666667	0.0464285714285714
10      0.0260416666666667	0.0453174603174603
11      0.0260416666666667	0.0440674603174603
12      0.0260416666666667	0.0440674603174603
13      0.0260416666666667	0.0440674603174603
14      0.0260416666666667	0.0440674603174603
15      0.0255555555555556	0.0503174603174603
16      0.0305555555555556	0.0453174603174603
17      0.0305555555555556	0.0453174603174603
18      0.0266666666666667	0.0403174603174603
19      0.0266666666666667	0.0503174603174603
20      0.0266666666666667	0.0453174603174603

