x-axis  iteracoes           pares por instancia
1       0.99023620951417	0.99023620951417
2       0.991159286437247	0.993101277834008
3       0.991163651315789	0.992865700910931
4       0.990697747975709	0.994106085526316
5       0.991464005566801	0.9934089701417
6       0.99054137145749	0.994491460020243
7       0.990227985829959	0.994263537449393
8       0.990698064271255	0.99403036437247
9       0.990462044534413	0.994029162449393
10      0.990769736842105	0.993797191295547
11      0.99076568825911	0.993869306680162
12      0.990923582995951	0.993794787449393
13      0.991074582489879	0.993798393218624
14      0.991150303643725	0.994029162449393
15      0.991147456983806	0.99387411437247
16      0.990838562753036	0.99387411437247
17      0.990758033906883	0.993872912449393
18      0.990605389676113	0.994494306680162
19      0.990605389676113	0.994263537449393
20      0.990375822368421	0.994414979757085

