x-axis  iteracoes           pares por instancia
1       0.989401189271255	0.989401189271255
2       0.991113297064778	0.9905
3       0.991329516700405	0.992808894230769
4       0.992658211032389	0.991186298076923
5       0.992722102732794	0.988870192307692
6       0.992330275809716	0.990574519230769
7       0.992484121963563	0.989579326923077
8       0.993259362348178	0.989572115384615
9       0.99318288208502	0.989413018724696
10      0.993739056174089	0.99233729757085
11      0.993276758603239	0.99219667257085
12      0.993351277834008	0.992964701417004
13      0.992877593623482	0.992888980263158
14      0.993812816295547	0.994197874493927
15      0.993662575910931	0.993648595647773
16      0.993739498987855	0.993810855263158
17      0.994117219129555	0.99404042257085
18      0.99372330465587	0.993725518724697
19      0.993960526315789	0.994120951417004
20      0.993575151821862	0.994277201417004

