x-axis  iteracoes           pares por instancia
1       0.927777777777778	0.927777777777778
2       0.926023391812866	0.941423001949318
3       0.931286549707602	0.92953216374269
4       0.935087719298246	0.940253411306043
5       0.945808966861598	0.929824561403509
6       0.936939571150097	0.946491228070175
7       0.944346978557505	0.953606237816764
8       0.937037037037037	0.955360623781676
9       0.93869395711501	0.964132553606238
10      0.936939571150097	0.955360623781676
11      0.940448343079922	0.961111111111111
12      0.935282651072125	0.957504873294347
13      0.936939571150097	0.969103313840156
14      0.936842105263158	0.961111111111111
15      0.935087719298246	0.955458089668616
16      0.936842105263158	0.9682261208577
17      0.936842105263158	0.957115009746589
18      0.93869395711501	0.951656920077972
19      0.933235867446394	0.946296296296296
20      0.929727095516569	0.956335282651072

