x-axis  iteracoes           pares por instancia
1       0.910526315789474	0.910526315789474
2       0.930896686159844	0.911500974658869
3       0.941910331384016	0.908674463937622
4       0.938109161793372	0.899610136452242
5       0.940058479532164	0.915692007797271
6       0.9317738791423	0.935672514619883
7       0.936159844054581	0.926998050682261
8       0.934405458089669	0.921539961013645
9       0.934307992202729	0.942397660818713
10      0.926315789473684	0.937524366471735
11      0.935477582846004	0.948050682261208
12      0.933625730994152	0.951559454191033
13      0.933625730994152	0.932163742690059
14      0.937231968810916	0.933918128654971
15      0.935380116959064	0.937524366471735
16      0.934307992202729	0.955068226120858
17      0.932553606237817	0.94103313840156
18      0.941325536062378	0.949805068226121
19      0.936062378167641	0.942787524366472
20      0.942397660818714	0.931676413255361

